passengerCount,timeStamp
0,2016-09-22-11-3
0,2016-09-22-11-3
0,2016-09-22-11-3
0,2016-09-22-11-3
0,2016-09-22-11-3
1,2016-09-22-11-3
1,2016-09-22-11-3
1,2016-09-22-11-3
1,2016-09-22-11-3
0,2016-09-22-11-4
0,2016-09-22-11-4
1,2016-09-22-11-4
0,2016-09-22-11-4
0,2016-09-22-11-4
1,2016-09-22-11-4
1,2016-09-22-11-4
2,2016-09-22-11-4
1,2016-09-22-11-4
1,2016-09-22-11-4
1,2016-09-22-11-5
2,2016-09-22-11-5
2,2016-09-22-11-5
2,2016-09-22-11-5
2,2016-09-22-11-5
2,2016-09-22-11-5
3,2016-09-22-11-5
2,2016-09-22-11-5
1,2016-09-22-11-5
1,2016-09-22-11-5
1,2016-09-22-12-0
1,2016-09-22-12-0
2,2016-09-22-12-0
2,2016-09-22-12-0
2,2016-09-22-12-0
2,2016-09-22-12-0
2,2016-09-22-12-0
2,2016-09-22-12-0
2,2016-09-22-12-0
2,2016-09-22-12-0
2,2016-09-22-12-1
2,2016-09-22-12-1
2,2016-09-22-12-1
1,2016-09-22-12-1
3,2016-09-22-12-1
1,2016-09-22-12-1
1,2016-09-22-12-1
1,2016-09-22-12-1
1,2016-09-22-12-1
2,2016-09-22-12-1
1,2016-09-22-12-2
1,2016-09-22-12-2
1,2016-09-22-12-2
1,2016-09-22-12-2
1,2016-09-22-12-2
2,2016-09-22-12-2
2,2016-09-22-12-2
2,2016-09-22-12-2
2,2016-09-22-12-2
2,2016-09-22-12-2
2,2016-09-22-12-3
2,2016-09-22-12-3
2,2016-09-22-12-3
1,2016-09-22-12-3
2,2016-09-22-12-3
2,2016-09-22-12-3
2,2016-09-22-12-3
4,2016-09-22-12-3
3,2016-09-22-12-3
2,2016-09-22-12-3
3,2016-09-22-12-4
2,2016-09-22-12-4
1,2016-09-22-12-4
1,2016-09-22-12-4
1,2016-09-22-12-4
0,2016-09-22-12-4
0,2016-09-22-12-4
0,2016-09-22-12-4
0,2016-09-22-12-4
0,2016-09-22-12-4
1,2016-09-22-12-5
1,2016-09-22-12-5
2,2016-09-22-12-5
1,2016-09-22-12-5
2,2016-09-22-12-5
1,2016-09-22-12-5
2,2016-09-22-12-5
1,2016-09-22-12-5
1,2016-09-22-12-5
2,2016-09-22-12-5
2,2016-09-22-13-0
2,2016-09-22-13-0
1,2016-09-22-13-0
0,2016-09-22-13-0
0,2016-09-22-13-0
1,2016-09-22-13-0
1,2016-09-22-13-0
2,2016-09-22-13-0
0,2016-09-22-13-0
0,2016-09-22-13-0
0,2016-09-22-13-1
1,2016-09-22-13-1
0,2016-09-22-13-1
0,2016-09-22-13-1
0,2016-09-22-13-1
2,2016-09-22-13-1
1,2016-09-22-13-1
1,2016-09-22-13-1
2,2016-09-22-13-1
4,2016-09-22-13-1
1,2016-09-22-13-2
2,2016-09-22-13-2
3,2016-09-22-13-2
3,2016-09-22-13-2
3,2016-09-22-13-2
2,2016-09-22-13-2
2,2016-09-22-13-2
2,2016-09-22-13-2
0,2016-09-22-13-2
0,2016-09-22-13-2
0,2016-09-22-13-3
0,2016-09-22-13-3
2,2016-09-22-13-3
1,2016-09-22-13-3
2,2016-09-22-13-3
0,2016-09-22-13-3
2,2016-09-22-13-3
0,2016-09-22-13-3
0,2016-09-22-13-3
1,2016-09-22-13-3
0,2016-09-22-13-4
0,2016-09-22-13-4
1,2016-09-22-13-4
0,2016-09-22-13-4
0,2016-09-22-13-4
1,2016-09-22-13-4
1,2016-09-22-13-4
0,2016-09-22-13-4
0,2016-09-22-13-4
0,2016-09-22-13-4
0,2016-09-22-13-5
0,2016-09-22-13-5
1,2016-09-22-13-5
1,2016-09-22-13-5
1,2016-09-22-13-5
2,2016-09-22-13-5
1,2016-09-22-13-5
2,2016-09-22-13-5
1,2016-09-22-13-5
1,2016-09-22-13-5
0,2016-09-22-14-0
0,2016-09-22-14-0
0,2016-09-22-14-0
1,2016-09-22-14-0
1,2016-09-22-14-0
1,2016-09-22-14-0
1,2016-09-22-14-0
1,2016-09-22-14-0
1,2016-09-22-14-0
1,2016-09-22-14-0
0,2016-09-22-14-1
1,2016-09-22-14-1
0,2016-09-22-14-1
0,2016-09-22-14-1
0,2016-09-22-14-1
0,2016-09-22-14-1
0,2016-09-22-14-1
0,2016-09-22-14-1
0,2016-09-22-14-1
0,2016-09-22-14-1
0,2016-09-22-14-2
1,2016-09-22-14-2
1,2016-09-22-14-2
1,2016-09-22-14-2
0,2016-09-22-14-2
0,2016-09-22-14-2
0,2016-09-22-14-2
0,2016-09-22-14-2
0,2016-09-22-14-2
0,2016-09-22-14-2
1,2016-09-22-14-3
0,2016-09-22-14-3
0,2016-09-22-14-3
0,2016-09-22-14-3
0,2016-09-22-14-3
2,2016-09-22-14-3
1,2016-09-22-14-3
1,2016-09-22-14-3
2,2016-09-22-14-3
1,2016-09-22-14-3
0,2016-09-22-14-4
0,2016-09-22-14-4
1,2016-09-22-14-4
1,2016-09-22-14-4
1,2016-09-22-14-4
1,2016-09-22-14-4
1,2016-09-22-14-4
1,2016-09-22-14-4
1,2016-09-22-14-4
1,2016-09-22-14-4
3,2016-09-22-14-5
2,2016-09-22-14-5
2,2016-09-22-14-5
1,2016-09-22-14-5
1,2016-09-22-14-5
0,2016-09-22-14-5
1,2016-09-22-14-5
1,2016-09-22-14-5
0,2016-09-22-14-5
2,2016-09-22-14-5
2,2016-09-22-15-0
3,2016-09-22-15-0
0,2016-09-22-15-0
1,2016-09-22-15-0
0,2016-09-22-15-0
0,2016-09-22-15-0
1,2016-09-22-15-0
1,2016-09-22-15-0
1,2016-09-22-15-0
3,2016-09-22-15-0
2,2016-09-22-15-1
1,2016-09-22-15-1
2,2016-09-22-15-1
2,2016-09-22-15-1
1,2016-09-22-15-1
1,2016-09-22-15-1
2,2016-09-22-15-1
1,2016-09-22-15-1
1,2016-09-22-15-1
1,2016-09-22-15-1
3,2016-09-22-15-2
2,2016-09-22-15-2
2,2016-09-22-15-2
2,2016-09-22-15-2
2,2016-09-22-15-2
1,2016-09-22-15-2
1,2016-09-22-15-2
1,2016-09-22-15-2
1,2016-09-22-15-2
1,2016-09-22-15-2
1,2016-09-22-15-3
2,2016-09-22-15-3
1,2016-09-22-15-3
1,2016-09-22-15-3
0,2016-09-22-15-3
0,2016-09-22-15-3
0,2016-09-22-15-3
1,2016-09-22-15-3
0,2016-09-22-15-3
2,2016-09-22-15-3
1,2016-09-22-15-4
1,2016-09-22-15-4
1,2016-09-22-15-4
1,2016-09-22-15-4
1,2016-09-22-15-4
1,2016-09-22-15-4
0,2016-09-22-15-4
1,2016-09-22-15-4
0,2016-09-22-15-4
0,2016-09-22-15-4
0,2016-09-22-15-5
0,2016-09-22-15-5
0,2016-09-22-15-5
1,2016-09-22-15-5
1,2016-09-22-15-5
0,2016-09-22-15-5
1,2016-09-22-15-5
1,2016-09-22-15-5
1,2016-09-22-15-5
1,2016-09-22-15-5
1,2016-09-22-16-0
1,2016-09-22-16-0
1,2016-09-22-16-0
0,2016-09-22-16-0
1,2016-09-22-16-0
0,2016-09-22-16-0
1,2016-09-22-16-0
1,2016-09-22-16-0
1,2016-09-22-16-0
1,2016-09-22-16-0
1,2016-09-22-16-1
0,2016-09-22-16-1
0,2016-09-22-16-1
0,2016-09-22-16-1
1,2016-09-22-16-1
1,2016-09-22-16-1
1,2016-09-22-16-1
2,2016-09-22-16-1
0,2016-09-22-16-1
0,2016-09-22-16-1
0,2016-09-22-16-2
2,2016-09-22-16-2
2,2016-09-22-16-2
2,2016-09-22-16-2
2,2016-09-22-16-2
2,2016-09-22-16-2
0,2016-09-22-16-2
0,2016-09-22-16-2
1,2016-09-22-16-2
2,2016-09-22-16-2
1,2016-09-22-16-3
0,2016-09-22-16-3
0,2016-09-22-16-3
0,2016-09-22-16-3
1,2016-09-22-16-3
0,2016-09-22-16-3
0,2016-09-22-16-3
1,2016-09-22-16-3
0,2016-09-22-16-3
1,2016-09-22-16-3
1,2016-09-22-16-4
1,2016-09-22-16-4
0,2016-09-22-16-4
2,2016-09-22-16-4
4,2016-09-22-16-4
3,2016-09-22-16-4
3,2016-09-22-16-4
1,2016-09-22-16-4
1,2016-09-22-16-4
2,2016-09-22-16-4
2,2016-09-22-16-5
0,2016-09-22-16-5
0,2016-09-22-16-5
0,2016-09-22-16-5
0,2016-09-22-16-5
0,2016-09-22-16-5
1,2016-09-22-16-5
3,2016-09-22-16-5
1,2016-09-22-16-5
1,2016-09-22-16-5
0,2016-09-22-17-0
0,2016-09-22-17-0
1,2016-09-22-17-0
0,2016-09-22-17-0
0,2016-09-22-17-0
0,2016-09-22-17-0
0,2016-09-22-17-0
0,2016-09-22-17-0
1,2016-09-22-17-0
1,2016-09-22-17-0
0,2016-09-22-17-1
0,2016-09-22-17-1
0,2016-09-22-17-1
1,2016-09-22-17-1
1,2016-09-22-17-1
2,2016-09-22-17-1
0,2016-09-22-17-1
1,2016-09-22-17-1
1,2016-09-22-17-1
2,2016-09-22-17-1
1,2016-09-22-17-2
0,2016-09-22-17-2
2,2016-09-22-17-2
1,2016-09-22-17-2
0,2016-09-22-17-2
0,2016-09-22-17-2
1,2016-09-22-17-2
1,2016-09-22-17-2
1,2016-09-22-17-2
1,2016-09-22-17-2
1,2016-09-22-17-3
1,2016-09-22-17-3
1,2016-09-22-17-3
0,2016-09-22-17-3
2,2016-09-22-17-3
0,2016-09-22-17-3
0,2016-09-22-17-3
1,2016-09-22-17-3
1,2016-09-22-17-3
1,2016-09-22-17-3
1,2016-09-22-17-4
0,2016-09-22-17-4
0,2016-09-22-17-4
1,2016-09-22-17-4
1,2016-09-22-17-4
1,2016-09-22-17-4
1,2016-09-22-17-4
2,2016-09-22-17-4
2,2016-09-22-17-4
4,2016-09-22-17-4
3,2016-09-22-17-5
3,2016-09-22-17-5
3,2016-09-22-17-5
1,2016-09-22-17-5
1,2016-09-22-17-5
3,2016-09-22-17-5
3,2016-09-22-17-5
2,2016-09-22-17-5
2,2016-09-22-17-5
1,2016-09-22-17-5
2,2016-09-22-18-0
3,2016-09-22-18-0
1,2016-09-22-18-0
2,2016-09-22-18-0
4,2016-09-22-18-0
3,2016-09-22-18-0
3,2016-09-22-18-0
5,2016-09-22-18-0
1,2016-09-22-18-0
2,2016-09-22-18-0
1,2016-09-22-18-1
2,2016-09-22-18-1
1,2016-09-22-18-1
1,2016-09-22-18-1
4,2016-09-22-18-1
2,2016-09-22-18-1
1,2016-09-22-18-1
1,2016-09-22-18-1
1,2016-09-22-18-1
1,2016-09-22-18-1
1,2016-09-22-18-2
1,2016-09-22-18-2
3,2016-09-22-18-2
3,2016-09-22-18-2
2,2016-09-22-18-2
2,2016-09-22-18-2
2,2016-09-22-18-2
2,2016-09-22-18-2
2,2016-09-22-18-2
2,2016-09-22-18-2
2,2016-09-22-18-3
2,2016-09-22-18-3
3,2016-09-22-18-3
2,2016-09-22-18-3
2,2016-09-22-18-3
3,2016-09-22-18-3
1,2016-09-22-18-3
1,2016-09-22-18-3
1,2016-09-22-18-3
1,2016-09-22-18-3
2,2016-09-22-18-4
1,2016-09-22-18-4
1,2016-09-22-18-4
1,2016-09-22-18-4
1,2016-09-22-18-4
1,2016-09-22-18-4
1,2016-09-22-18-4
1,2016-09-22-18-4
2,2016-09-22-18-4
2,2016-09-22-18-4
3,2016-09-22-18-5
4,2016-09-22-18-5
4,2016-09-22-18-5
3,2016-09-22-18-5
3,2016-09-22-18-5
4,2016-09-22-18-5
3,2016-09-22-18-5
4,2016-09-22-18-5
3,2016-09-22-18-5
3,2016-09-22-18-5
3,2016-09-22-19-0
3,2016-09-22-19-0
4,2016-09-22-19-0
4,2016-09-22-19-0
3,2016-09-22-19-0
3,2016-09-22-19-0
4,2016-09-22-19-0
4,2016-09-22-19-0
3,2016-09-22-19-0
3,2016-09-22-19-0
3,2016-09-22-19-1
3,2016-09-22-19-1
3,2016-09-22-19-1
4,2016-09-22-19-1
3,2016-09-22-19-1
2,2016-09-22-19-1
1,2016-09-22-19-1
1,2016-09-22-19-1
3,2016-09-22-19-1
3,2016-09-22-19-1
3,2016-09-22-19-2
4,2016-09-22-19-2
3,2016-09-22-19-2
5,2016-09-22-19-2
4,2016-09-22-19-2
5,2016-09-22-19-2
6,2016-09-22-19-2
7,2016-09-22-19-2
6,2016-09-22-19-2
5,2016-09-22-19-2
6,2016-09-22-19-3
8,2016-09-22-19-3
8,2016-09-22-19-3
8,2016-09-22-19-3
8,2016-09-22-19-3
7,2016-09-22-19-3
7,2016-09-22-19-3
9,2016-09-22-19-3
8,2016-09-22-19-3
7,2016-09-22-19-3
7,2016-09-22-19-4
7,2016-09-22-19-4
6,2016-09-22-19-4
3,2016-09-22-19-4
5,2016-09-22-19-4
5,2016-09-22-19-4
5,2016-09-22-19-4
9,2016-09-22-19-4
8,2016-09-22-19-4
9,2016-09-22-19-4
9,2016-09-22-19-5
10,2016-09-22-19-5
6,2016-09-22-19-5
7,2016-09-22-19-5
5,2016-09-22-19-5
7,2016-09-22-19-5
6,2016-09-22-19-5
9,2016-09-22-19-5
7,2016-09-22-19-5
7,2016-09-22-19-5
7,2016-09-22-20-0
7,2016-09-22-20-0
9,2016-09-22-20-0
7,2016-09-22-20-0
9,2016-09-22-20-0
7,2016-09-22-20-0
7,2016-09-22-20-0
9,2016-09-22-20-0
9,2016-09-22-20-0
4,2016-09-22-20-0
4,2016-09-22-20-1
3,2016-09-22-20-1
3,2016-09-22-20-1
3,2016-09-22-20-1
4,2016-09-22-20-1
4,2016-09-22-20-1
6,2016-09-22-20-1
4,2016-09-22-20-1
4,2016-09-22-20-1
3,2016-09-22-20-1
3,2016-09-22-20-2
3,2016-09-22-20-2
3,2016-09-22-20-2
2,2016-09-22-20-2
2,2016-09-22-20-2
3,2016-09-22-20-2
2,2016-09-22-20-2
2,2016-09-22-20-2
3,2016-09-22-20-2
3,2016-09-22-20-2
1,2016-09-22-20-3
2,2016-09-22-20-3
1,2016-09-22-20-3
3,2016-09-22-20-3
3,2016-09-22-20-3
4,2016-09-22-20-3
2,2016-09-22-20-3
3,2016-09-22-20-3
3,2016-09-22-20-3
3,2016-09-22-20-3
2,2016-09-22-20-4
1,2016-09-22-20-4
3,2016-09-22-20-4
1,2016-09-22-20-4
3,2016-09-22-20-4
3,2016-09-22-20-4
4,2016-09-22-20-4
4,2016-09-22-20-4
4,2016-09-22-20-4
4,2016-09-22-20-4
3,2016-09-22-20-5
4,2016-09-22-20-5
3,2016-09-22-20-5
3,2016-09-22-20-5
3,2016-09-22-20-5
3,2016-09-22-20-5
3,2016-09-22-20-5
2,2016-09-22-20-5
3,2016-09-22-20-5
1,2016-09-22-20-5
2,2016-09-22-21-0
3,2016-09-22-21-0
3,2016-09-22-21-0
2,2016-09-22-21-0
4,2016-09-22-21-0
2,2016-09-22-21-0
4,2016-09-22-21-0
6,2016-09-22-21-0
3,2016-09-22-21-0
4,2016-09-22-21-0
4,2016-09-22-21-1
3,2016-09-22-21-1
5,2016-09-22-21-1
6,2016-09-22-21-1
4,2016-09-22-21-1
5,2016-09-22-21-1
3,2016-09-22-21-1
2,2016-09-22-21-1
4,2016-09-22-21-1
3,2016-09-22-21-1
1,2016-09-22-21-2
1,2016-09-22-21-2
3,2016-09-22-21-2
2,2016-09-22-21-2
1,2016-09-22-21-2
0,2016-09-22-21-2
1,2016-09-22-21-2
1,2016-09-22-21-2
1,2016-09-22-21-2
1,2016-09-22-21-2
1,2016-09-22-21-3
1,2016-09-22-21-3
2,2016-09-22-21-3
2,2016-09-22-21-3
1,2016-09-22-21-3
1,2016-09-22-21-3
1,2016-09-22-21-3
3,2016-09-22-21-3
1,2016-09-22-21-3
1,2016-09-22-21-3
3,2016-09-22-21-4
2,2016-09-22-21-4
3,2016-09-22-21-4
6,2016-09-22-21-4
6,2016-09-22-21-4
4,2016-09-22-21-4
5,2016-09-22-21-4
4,2016-09-22-21-4
5,2016-09-22-21-4
1,2016-09-22-21-4
1,2016-09-22-21-5
0,2016-09-22-21-5
0,2016-09-22-21-5
1,2016-09-22-21-5
0,2016-09-22-21-5
1,2016-09-22-21-5
2,2016-09-22-21-5
3,2016-09-22-21-5
5,2016-09-22-21-5
4,2016-09-22-21-5
3,2016-09-22-22-0
4,2016-09-22-22-0
4,2016-09-22-22-0
2,2016-09-22-22-0
1,2016-09-22-22-0
3,2016-09-22-22-0
4,2016-09-22-22-0
2,2016-09-22-22-0
4,2016-09-22-22-0
3,2016-09-22-22-0
5,2016-09-22-22-1
5,2016-09-22-22-1
6,2016-09-22-22-1
7,2016-09-22-22-1
7,2016-09-22-22-1
4,2016-09-22-22-1
2,2016-09-22-22-1
2,2016-09-22-22-1
3,2016-09-22-22-1
2,2016-09-22-22-1
2,2016-09-22-22-2
2,2016-09-22-22-2
3,2016-09-22-22-2
3,2016-09-22-22-2
3,2016-09-22-22-2
5,2016-09-22-22-2
5,2016-09-22-22-2
5,2016-09-22-22-2
5,2016-09-22-22-2
5,2016-09-22-22-2
4,2016-09-22-22-3
4,2016-09-22-22-3
4,2016-09-22-22-3
3,2016-09-22-22-3
4,2016-09-22-22-3
3,2016-09-22-22-3
3,2016-09-22-22-3
4,2016-09-22-22-3
2,2016-09-22-22-3
4,2016-09-22-22-3
6,2016-09-22-22-4
6,2016-09-22-22-4
7,2016-09-22-22-4
3,2016-09-22-22-4
4,2016-09-22-22-4
4,2016-09-22-22-4
6,2016-09-22-22-4
2,2016-09-22-22-4
5,2016-09-22-22-4
2,2016-09-22-22-4
2,2016-09-22-22-5
2,2016-09-22-22-5
0,2016-09-22-22-5
2,2016-09-22-22-5
2,2016-09-22-22-5
1,2016-09-22-22-5
3,2016-09-22-22-5
3,2016-09-22-22-5
2,2016-09-22-22-5
6,2016-09-22-22-5
3,2016-09-22-23-0
2,2016-09-22-23-0
2,2016-09-22-23-0
3,2016-09-22-23-0
1,2016-09-22-23-0
1,2016-09-22-23-0
0,2016-09-22-23-0
1,2016-09-22-23-0
1,2016-09-22-23-0
1,2016-09-22-23-0
3,2016-09-22-23-1
1,2016-09-22-23-1
1,2016-09-22-23-1
1,2016-09-22-23-1
3,2016-09-22-23-1
2,2016-09-22-23-1
2,2016-09-22-23-1
0,2016-09-22-23-1
0,2016-09-22-23-1
2,2016-09-22-23-1
2,2016-09-22-23-2
2,2016-09-22-23-2
3,2016-09-22-23-2
3,2016-09-22-23-2
3,2016-09-22-23-2
2,2016-09-22-23-2
1,2016-09-22-23-2
1,2016-09-22-23-2
1,2016-09-22-23-2
1,2016-09-22-23-2
2,2016-09-22-23-3
1,2016-09-22-23-3
1,2016-09-22-23-3
1,2016-09-22-23-3
0,2016-09-22-23-3
0,2016-09-22-23-3
1,2016-09-22-23-3
1,2016-09-22-23-3
1,2016-09-22-23-3
0,2016-09-22-23-3
1,2016-09-22-23-4
1,2016-09-22-23-4
1,2016-09-22-23-4
0,2016-09-22-23-4
0,2016-09-22-23-4
2,2016-09-22-23-4
1,2016-09-22-23-4
1,2016-09-22-23-4
1,2016-09-22-23-4
1,2016-09-22-23-4
1,2016-09-22-23-5
0,2016-09-22-23-5
1,2016-09-22-23-5
1,2016-09-22-23-5
2,2016-09-22-23-5
1,2016-09-22-23-5
1,2016-09-22-23-5
2,2016-09-22-23-5
3,2016-09-22-23-5
2,2016-09-22-23-5
1,2016-09-23-00-0
1,2016-09-23-00-0
1,2016-09-23-00-0
3,2016-09-23-00-0
2,2016-09-23-00-0
1,2016-09-23-00-0
1,2016-09-23-00-0
1,2016-09-23-00-0
3,2016-09-23-00-0
3,2016-09-23-00-0
3,2016-09-23-00-1
0,2016-09-23-00-1
0,2016-09-23-00-1
0,2016-09-23-00-1
0,2016-09-23-00-1
0,2016-09-23-00-1
0,2016-09-23-00-1
0,2016-09-23-00-1
0,2016-09-23-00-1
0,2016-09-23-00-1
0,2016-09-23-00-2
1,2016-09-23-00-2
1,2016-09-23-00-2
1,2016-09-23-00-2
1,2016-09-23-00-2
1,2016-09-23-00-2
1,2016-09-23-00-2
0,2016-09-23-00-2
2,2016-09-23-00-2
2,2016-09-23-00-2
2,2016-09-23-00-3
2,2016-09-23-00-3
1,2016-09-23-00-3
2,2016-09-23-00-3
2,2016-09-23-00-3
1,2016-09-23-00-3
1,2016-09-23-00-3
2,2016-09-23-00-3
2,2016-09-23-00-3
2,2016-09-23-00-3
1,2016-09-23-00-4
2,2016-09-23-00-4
2,2016-09-23-00-4
2,2016-09-23-00-4
2,2016-09-23-00-4
1,2016-09-23-00-4
0,2016-09-23-00-4
0,2016-09-23-00-4
0,2016-09-23-00-4
0,2016-09-23-00-4
0,2016-09-23-00-5
1,2016-09-23-00-5
1,2016-09-23-00-5
1,2016-09-23-00-5
1,2016-09-23-00-5
2,2016-09-23-00-5
2,2016-09-23-00-5
2,2016-09-23-00-5
2,2016-09-23-00-5
3,2016-09-23-00-5
3,2016-09-23-01-0
3,2016-09-23-01-0
2,2016-09-23-01-0
2,2016-09-23-01-0
1,2016-09-23-01-0
2,2016-09-23-01-0
0,2016-09-23-01-0
0,2016-09-23-01-0
0,2016-09-23-01-0
0,2016-09-23-01-0
0,2016-09-23-01-1
0,2016-09-23-01-1
0,2016-09-23-01-1
1,2016-09-23-01-1
0,2016-09-23-01-1
1,2016-09-23-01-1
1,2016-09-23-01-1
1,2016-09-23-01-1
0,2016-09-23-01-1
0,2016-09-23-01-1
0,2016-09-23-01-2
0,2016-09-23-01-2
0,2016-09-23-01-2
0,2016-09-23-01-2
0,2016-09-23-01-2
0,2016-09-23-01-2
0,2016-09-23-01-2
0,2016-09-23-01-2
0,2016-09-23-01-2
0,2016-09-23-01-2
0,2016-09-23-01-3
0,2016-09-23-01-3
0,2016-09-23-01-3
0,2016-09-23-01-3
0,2016-09-23-01-3
0,2016-09-23-01-3
0,2016-09-23-01-3
0,2016-09-23-01-3
0,2016-09-23-01-3
0,2016-09-23-01-3
0,2016-09-23-01-4
0,2016-09-23-01-4
1,2016-09-23-01-4
0,2016-09-23-01-4
0,2016-09-23-01-4
0,2016-09-23-01-4
1,2016-09-23-01-4
1,2016-09-23-01-4
0,2016-09-23-01-4
0,2016-09-23-01-4
0,2016-09-23-01-5
0,2016-09-23-01-5
0,2016-09-23-01-5
0,2016-09-23-01-5
0,2016-09-23-01-5
0,2016-09-23-01-5
0,2016-09-23-01-5
0,2016-09-23-01-5
0,2016-09-23-01-5
0,2016-09-23-01-5
0,2016-09-23-02-0
0,2016-09-23-02-0
0,2016-09-23-02-0
0,2016-09-23-02-0
1,2016-09-23-02-0
1,2016-09-23-02-0
1,2016-09-23-02-0
1,2016-09-23-02-0
1,2016-09-23-02-0
1,2016-09-23-02-0
0,2016-09-23-02-1
0,2016-09-23-02-1
0,2016-09-23-02-1
0,2016-09-23-02-1
0,2016-09-23-02-1
0,2016-09-23-02-1
0,2016-09-23-02-1
0,2016-09-23-02-1
1,2016-09-23-02-1
0,2016-09-23-02-1
0,2016-09-23-02-2
0,2016-09-23-02-2
0,2016-09-23-02-2
1,2016-09-23-02-2
1,2016-09-23-02-2
1,2016-09-23-02-2
1,2016-09-23-02-2
0,2016-09-23-02-2
0,2016-09-23-02-2
0,2016-09-23-02-2
0,2016-09-23-02-3
0,2016-09-23-02-3
1,2016-09-23-02-3
1,2016-09-23-02-3
1,2016-09-23-02-3
1,2016-09-23-02-3
1,2016-09-23-02-3
1,2016-09-23-02-3
0,2016-09-23-02-3
0,2016-09-23-02-3
1,2016-09-23-02-4
0,2016-09-23-02-4
0,2016-09-23-02-4
0,2016-09-23-02-4
0,2016-09-23-02-4
0,2016-09-23-02-4
0,2016-09-23-02-4
0,2016-09-23-02-4
1,2016-09-23-02-4
0,2016-09-23-02-4
0,2016-09-23-02-5
0,2016-09-23-02-5
0,2016-09-23-02-5
0,2016-09-23-02-5
0,2016-09-23-02-5
1,2016-09-23-02-5
0,2016-09-23-02-5
0,2016-09-23-02-5
0,2016-09-23-02-5
0,2016-09-23-02-5
0,2016-09-23-03-0
0,2016-09-23-03-0
0,2016-09-23-03-0
0,2016-09-23-03-0
0,2016-09-23-03-0
1,2016-09-23-03-0
0,2016-09-23-03-0
0,2016-09-23-03-0
0,2016-09-23-03-0
0,2016-09-23-03-0
0,2016-09-23-03-1
0,2016-09-23-03-1
0,2016-09-23-03-1
0,2016-09-23-03-1
0,2016-09-23-03-1
0,2016-09-23-03-1
1,2016-09-23-03-1
0,2016-09-23-03-1
0,2016-09-23-03-1
0,2016-09-23-03-1
0,2016-09-23-03-2
0,2016-09-23-03-2
0,2016-09-23-03-2
0,2016-09-23-03-2
0,2016-09-23-03-2
2,2016-09-23-03-2
2,2016-09-23-03-2
2,2016-09-23-03-2
2,2016-09-23-03-2
2,2016-09-23-03-2
3,2016-09-23-03-3
1,2016-09-23-03-3
1,2016-09-23-03-3
0,2016-09-23-03-3
1,2016-09-23-03-3
0,2016-09-23-03-3
0,2016-09-23-03-3
0,2016-09-23-03-3
0,2016-09-23-03-3
0,2016-09-23-03-3
0,2016-09-23-03-4
0,2016-09-23-03-4
0,2016-09-23-03-4
0,2016-09-23-03-4
0,2016-09-23-03-4
1,2016-09-23-03-4
0,2016-09-23-03-4
0,2016-09-23-03-4
0,2016-09-23-03-4
0,2016-09-23-03-4
0,2016-09-23-03-5
0,2016-09-23-03-5
0,2016-09-23-03-5
0,2016-09-23-03-5
0,2016-09-23-03-5
0,2016-09-23-03-5
0,2016-09-23-03-5
0,2016-09-23-03-5
0,2016-09-23-03-5
0,2016-09-23-03-5
0,2016-09-23-04-0
0,2016-09-23-04-0
1,2016-09-23-04-0
0,2016-09-23-04-0
0,2016-09-23-04-0
1,2016-09-23-04-0
0,2016-09-23-04-0
0,2016-09-23-04-0
0,2016-09-23-04-0
0,2016-09-23-04-0
0,2016-09-23-04-1
0,2016-09-23-04-1
0,2016-09-23-04-1
0,2016-09-23-04-1
0,2016-09-23-04-1
0,2016-09-23-04-1
0,2016-09-23-04-1
0,2016-09-23-04-1
0,2016-09-23-04-1
0,2016-09-23-04-1
0,2016-09-23-04-2
0,2016-09-23-04-2
0,2016-09-23-04-2
0,2016-09-23-04-2
0,2016-09-23-04-2
0,2016-09-23-04-2
0,2016-09-23-04-2
0,2016-09-23-04-2
1,2016-09-23-04-2
1,2016-09-23-04-2
0,2016-09-23-04-3
1,2016-09-23-04-3
1,2016-09-23-04-3
0,2016-09-23-04-3
0,2016-09-23-04-3
0,2016-09-23-04-3
0,2016-09-23-04-3
1,2016-09-23-04-3
1,2016-09-23-04-3
0,2016-09-23-04-3
2,2016-09-23-04-4
1,2016-09-23-04-4
2,2016-09-23-04-4
1,2016-09-23-04-4
3,2016-09-23-04-4
1,2016-09-23-04-4
0,2016-09-23-04-4
1,2016-09-23-04-4
0,2016-09-23-04-4
0,2016-09-23-04-4
0,2016-09-23-04-5
1,2016-09-23-04-5
0,2016-09-23-04-5
0,2016-09-23-04-5
0,2016-09-23-04-5
0,2016-09-23-04-5
0,2016-09-23-04-5
1,2016-09-23-04-5
2,2016-09-23-04-5
0,2016-09-23-04-5
0,2016-09-23-05-0
1,2016-09-23-05-0
1,2016-09-23-05-0
1,2016-09-23-05-0
2,2016-09-23-05-0
1,2016-09-23-05-0
0,2016-09-23-05-0
0,2016-09-23-05-0
0,2016-09-23-05-0
0,2016-09-23-05-0
0,2016-09-23-05-1
0,2016-09-23-05-1
0,2016-09-23-05-1
0,2016-09-23-05-1
0,2016-09-23-05-1
0,2016-09-23-05-1
0,2016-09-23-05-1
1,2016-09-23-05-1
0,2016-09-23-05-1
1,2016-09-23-05-1
0,2016-09-23-05-2
0,2016-09-23-05-2
1,2016-09-23-05-2
1,2016-09-23-05-2
1,2016-09-23-05-2
0,2016-09-23-05-2
1,2016-09-23-05-2
